,CreditScore,Geography,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,gender_0,gender_1
6706,532,France,60,5,76705.87,2,0,1,13889.73,0,4,0,1
6707,764,France,44,1,0.0,2,1,1,11467.38,0,3,1,0
6708,700,France,36,4,0.0,2,1,0,130789.15,0,2,1,0
6709,660,France,41,3,0.0,2,1,1,108665.89,0,3,0,1
6710,518,Germany,29,9,125961.74,2,1,0,160303.08,1,1,0,1
6711,557,France,39,7,49572.73,1,1,0,115287.99,1,2,1,0
6712,639,France,35,1,103015.12,2,1,1,139094.12,0,2,1,0
6713,557,France,24,4,0.0,1,0,0,20515.72,0,1,1,0
6714,633,France,32,1,104001.38,1,0,1,36642.65,0,2,1,0
6715,623,Spain,50,2,87116.71,1,1,1,104382.11,0,3,1,0
6716,666,Spain,47,5,0.0,1,0,0,166650.9,1,3,1,0
6717,521,France,27,4,121325.84,1,1,1,164223.7,1,1,0,1
6718,775,France,28,9,111167.7,1,1,0,149331.01,0,1,0,1
6719,681,Germany,48,5,139714.4,2,0,0,73066.72,0,3,0,1
6720,564,Germany,32,10,139875.2,2,1,0,15378.23,0,2,1,0
6721,646,Germany,44,2,113063.83,1,0,0,53072.49,1,3,1,0
6722,670,France,50,8,138340.06,1,0,1,3159.15,0,3,1,0
6723,751,France,43,1,114974.24,1,1,0,125920.54,0,3,0,1
6724,544,France,33,6,0.0,2,1,1,124113.04,0,2,1,0
6725,639,France,38,5,0.0,2,0,0,93716.38,0,2,1,0
6726,672,France,28,6,0.0,1,0,1,8814.69,0,1,1,0
6727,639,France,35,8,0.0,1,0,0,164453.98,0,2,1,0
6728,697,France,25,1,0.0,2,0,0,87803.32,0,1,1,0
6729,850,Spain,44,8,0.0,2,1,1,183617.32,0,3,0,1
6730,748,France,34,8,0.0,2,1,0,53584.03,0,2,1,0
6731,463,Spain,35,2,0.0,2,1,1,1950.93,0,2,1,0
6732,572,France,30,6,0.0,1,0,1,175025.27,0,1,1,0
6733,741,Spain,50,1,78737.61,1,1,1,13018.96,0,3,0,1
6734,646,Spain,25,5,182876.88,2,1,1,42537.59,1,1,0,1
6735,805,Germany,50,9,130023.38,1,1,0,62989.82,1,3,0,1
6736,637,France,36,2,152606.82,1,1,1,71692.8,0,2,0,1
6737,651,France,28,7,0.0,2,1,0,823.96,0,1,0,1
6738,672,France,28,4,167268.98,1,1,1,169469.3,0,1,0,1
6739,493,France,54,3,167831.88,2,1,0,150159.95,1,4,0,1
6740,524,Germany,29,9,144287.6,2,1,0,32063.3,0,1,0,1
6741,624,Germany,45,5,151855.33,1,1,0,68794.15,0,3,1,0
6742,569,Spain,51,3,0.0,3,1,0,75084.96,1,4,1,0
6743,677,France,27,2,0.0,2,0,1,114685.92,0,1,1,0
6744,464,Germany,37,4,155994.15,1,0,0,143665.44,0,2,0,1
6745,718,Germany,26,7,147527.03,1,0,0,51099.56,0,1,0,1
6746,594,France,53,4,0.0,1,1,0,5408.74,1,4,1,0
6747,574,France,33,8,100267.03,1,1,0,103006.27,0,2,0,1
6748,478,Spain,48,0,83287.05,2,0,1,44147.95,1,3,0,1
6749,615,Spain,41,4,0.0,1,0,1,149278.96,0,3,0,1
6750,651,Spain,45,4,0.0,2,0,0,193009.21,0,3,0,1
6751,465,Germany,53,1,117438.17,1,0,0,74898.8,1,4,0,1
6752,558,France,56,7,121235.05,2,1,1,116253.1,0,4,1,0
6753,540,Germany,37,3,129965.18,1,0,0,19374.08,0,2,0,1
6754,568,Germany,46,8,150836.92,1,0,0,64516.8,1,3,0,1
6755,630,France,31,0,0.0,2,1,1,34475.14,0,2,0,1
6756,523,Germany,60,1,163894.35,1,0,1,57061.71,0,4,0,1
6757,678,France,48,2,0.0,2,1,1,32301.88,0,3,1,0
6758,438,France,38,2,0.0,2,1,0,136859.55,0,2,0,1
6759,544,France,44,1,0.0,2,0,0,69244.24,0,3,0,1
6760,595,Germany,34,2,87967.42,2,0,1,156309.52,0,2,0,1
6761,678,France,26,3,0.0,2,1,0,4989.33,0,1,0,1
6762,850,France,36,6,0.0,2,1,1,190194.95,0,2,1,0
6763,589,Germany,20,2,121093.29,2,1,0,3529.72,0,0,1,0
6764,785,Spain,31,2,121691.54,2,0,0,81778.72,0,2,1,0
6765,563,Spain,57,6,0.0,2,1,1,39297.48,0,4,0,1
6766,602,France,39,6,154121.32,2,1,0,176614.86,1,2,1,0
6767,591,France,29,6,0.0,2,1,1,108684.65,0,1,0,1
6768,643,Spain,43,1,0.0,2,1,1,145764.4,0,3,0,1
6769,605,France,32,5,0.0,2,1,1,42135.28,0,2,1,0
6770,755,Germany,43,6,165048.5,3,1,0,16929.41,1,3,0,1
6771,769,Spain,38,6,0.0,2,0,0,104393.78,0,2,0,1
6772,620,France,33,9,127638.35,1,1,1,192717.57,0,2,1,0
6773,725,France,31,8,0.0,2,1,1,59650.42,0,2,0,1
6774,669,Germany,35,4,108269.2,2,1,0,174969.92,0,2,1,0
6775,712,France,32,1,0.0,2,1,0,1703.58,0,2,1,0
6776,603,Germany,35,9,145623.36,1,1,0,163181.62,0,2,1,0
6777,597,France,41,4,145809.53,2,1,1,52319.26,0,3,1,0
6778,718,France,39,3,0.0,2,1,1,145355.11,0,2,1,0
6779,527,Spain,53,8,0.0,1,1,1,51711.57,0,4,0,1
6780,729,Spain,42,1,0.0,2,1,1,149535.97,0,3,1,0
6781,746,France,24,4,0.0,1,0,1,94105.0,0,1,1,0
6782,699,Germany,54,3,111009.32,1,1,1,155905.79,1,4,1,0
6783,759,France,46,2,0.0,1,1,1,138380.11,0,3,1,0
6784,748,France,39,3,157371.54,1,0,1,97734.3,0,2,1,0
6785,686,France,37,9,134560.62,1,1,0,27596.39,0,2,0,1
6786,679,France,40,1,0.0,1,1,1,16897.19,0,2,0,1
6787,682,Germany,36,5,72373.62,2,1,0,36895.99,0,2,0,1
6788,778,France,34,7,109564.1,1,0,1,113046.81,0,2,1,0
6789,742,France,25,4,132116.13,2,1,0,129933.5,0,1,1,0
6790,649,Germany,24,7,101195.23,1,0,0,133091.32,0,1,0,1
6791,595,Germany,30,9,130682.11,2,1,1,57862.88,0,1,0,1
6792,628,Germany,51,10,115280.49,2,0,0,12628.61,1,4,1,0
6793,625,France,36,8,129944.39,2,0,0,198914.8,0,2,1,0
6794,733,France,36,5,0.0,2,1,1,109127.54,0,2,0,1
6795,665,Spain,32,10,0.0,1,1,1,22487.45,0,2,1,0
6796,805,Germany,56,6,151802.29,1,1,0,46791.09,1,4,0,1
6797,725,France,38,6,0.0,2,1,1,158697.28,0,2,0,1
6798,554,France,38,3,138731.95,1,1,1,194138.36,0,2,1,0
6799,675,Spain,35,8,155621.08,1,0,1,35177.31,0,2,1,0
6800,556,France,54,4,150005.38,1,1,0,157015.5,1,4,1,0
6801,635,Spain,48,2,0.0,2,1,1,136551.25,0,3,1,0
6802,601,France,47,1,64430.06,2,0,1,96517.97,0,3,0,1
6803,600,Germany,53,7,106261.63,1,1,0,93629.66,1,4,0,1
6804,758,Spain,40,3,0.0,2,0,0,96097.65,0,2,0,1
6805,606,Germany,41,4,132670.53,1,1,0,156476.36,1,3,1,0
6806,753,Germany,38,1,117314.92,1,1,0,122021.33,1,2,1,0
6807,559,Spain,38,3,145874.35,1,1,0,56311.39,1,2,0,1
6808,754,Spain,50,7,146777.44,2,0,1,150685.52,0,3,1,0
6809,621,Germany,51,4,109978.83,1,0,0,177740.58,1,4,0,1
6810,654,France,37,5,0.0,1,0,1,71492.28,0,2,1,0
6811,650,Spain,24,8,108881.73,1,1,0,104492.83,0,1,0,1
6812,831,Spain,44,10,0.0,1,0,1,47729.33,0,3,1,0
6813,519,France,39,2,112957.26,2,1,0,97593.16,0,2,0,1
6814,552,Germany,42,8,103362.14,1,0,1,186869.58,1,3,1,0
6815,577,Spain,41,4,89015.61,1,0,1,135227.23,0,3,0,1
6816,576,Spain,45,5,133618.01,1,0,0,135244.87,0,3,0,1
6817,646,France,40,5,93680.43,2,1,1,179473.26,0,2,0,1
6818,711,Germany,45,1,97486.15,2,1,0,50610.62,0,3,1,0
6819,806,Spain,37,2,137794.18,2,0,1,75232.02,0,2,1,0
6820,670,France,39,8,101928.51,1,0,0,89205.54,0,2,1,0
6821,679,Spain,28,9,0.0,2,0,1,61761.77,0,1,1,0
6822,850,Spain,39,6,0.0,2,1,0,103921.43,0,2,1,0
6823,670,Germany,35,2,79585.96,1,0,1,198802.9,0,2,1,0
6824,733,France,24,3,161884.99,1,1,1,9617.24,0,1,1,0
6825,764,France,39,1,129068.54,2,1,1,187905.12,0,2,1,0
6826,673,France,42,4,0.0,2,1,0,121440.8,0,3,1,0
6827,588,Germany,49,6,132623.76,3,1,0,36292.94,1,3,0,1
6828,564,Spain,31,5,121461.87,1,1,1,20432.09,1,2,0,1
6829,715,France,32,8,175307.32,1,1,0,187051.23,0,2,0,1
6830,621,France,31,7,136658.61,1,1,1,148689.13,0,2,0,1
6831,796,Spain,23,3,146584.19,2,0,0,125445.8,0,1,1,0
6832,672,France,34,6,0.0,1,0,0,22736.06,0,2,0,1
6833,527,Spain,46,10,131414.76,1,1,0,54947.51,0,3,1,0
6834,722,France,38,3,0.0,2,0,1,167984.72,0,2,1,0
6835,596,Germany,34,4,99441.21,2,0,1,4802.27,0,2,0,1
6836,746,France,32,4,0.0,2,1,1,72909.75,0,2,1,0
6837,523,France,26,4,0.0,2,1,0,185488.81,0,1,1,0
6838,624,France,44,3,0.0,2,1,0,88407.51,0,3,0,1
6839,553,Spain,38,1,181110.13,2,1,0,184544.59,0,2,0,1
6840,850,Spain,33,3,100476.46,2,1,1,136539.13,0,2,0,1
6841,599,Germany,33,2,51949.95,2,1,0,85045.92,0,2,0,1
6842,492,France,35,8,121063.49,1,0,0,85421.48,0,2,0,1
6843,707,Spain,48,8,88441.64,1,1,1,119903.2,1,3,0,1
6844,743,France,30,1,127023.39,1,1,1,138780.89,0,1,1,0
6845,522,France,41,5,144147.68,1,1,1,14789.9,0,3,0,1
6846,681,Spain,57,2,173306.13,1,0,1,131964.66,0,4,1,0
6847,826,France,49,0,0.0,1,0,0,178709.98,1,3,1,0
6848,630,Germany,28,8,106425.75,1,1,1,20344.84,0,1,1,0
6849,703,Spain,39,6,152685.4,1,0,0,183656.12,0,2,0,1
6850,755,Germany,38,1,82083.52,1,0,1,10333.78,0,2,1,0
6851,719,France,54,7,0.0,2,1,1,125041.52,0,4,1,0
6852,554,Germany,55,0,108477.27,1,0,1,140003.0,1,4,1,0
6853,683,France,30,4,114779.35,1,0,0,183171.47,0,1,0,1
6854,749,France,41,5,57568.94,1,1,1,61128.29,0,3,0,1
6855,724,Spain,36,1,0.0,2,1,0,52462.25,0,2,0,1
6856,770,Spain,30,8,0.0,2,0,1,50839.85,0,1,0,1
6857,680,France,37,4,0.0,2,1,0,61240.87,0,2,0,1
6858,699,France,32,4,110559.46,1,1,1,127429.56,0,2,1,0
6859,442,France,34,4,0.0,2,1,0,68343.08,0,2,0,1
6860,529,France,46,8,0.0,1,0,0,126511.94,1,3,0,1
6861,574,Spain,36,3,0.0,2,1,1,8559.66,0,2,0,1
6862,605,France,33,9,128152.82,1,0,0,147822.81,0,2,0,1
6863,515,Germany,45,7,120961.5,3,1,1,39288.11,1,3,0,1
6864,558,France,32,10,105000.23,1,1,0,190019.61,0,2,0,1
6865,434,Germany,55,8,109339.17,2,1,0,96405.88,1,4,0,1
6866,525,France,59,6,55328.4,1,1,0,83342.73,1,4,1,0
6867,640,Germany,23,3,72012.76,1,1,0,161333.13,0,1,0,1
6868,690,France,36,6,110480.48,1,0,0,81292.33,0,2,1,0
6869,607,Spain,34,9,132439.99,1,1,0,177747.72,0,2,0,1
6870,850,France,46,3,0.0,2,1,1,187980.21,0,3,1,0
6871,780,Germany,34,5,94108.54,2,1,0,177235.21,0,2,0,1
6872,616,Germany,28,10,105173.99,1,0,1,29835.37,1,1,1,0
6873,618,Spain,40,8,0.0,2,1,0,80204.38,0,2,1,0
6874,676,France,29,7,131959.86,1,0,0,189268.81,0,1,0,1
6875,507,France,33,7,0.0,2,1,1,85411.01,0,2,0,1
6876,490,France,34,5,122952.9,2,0,0,154360.97,0,2,0,1
6877,678,France,36,0,107379.68,1,1,1,84460.18,0,2,0,1
6878,637,Germany,30,6,122641.56,2,1,0,65618.01,0,1,0,1
6879,602,France,33,8,0.0,2,1,1,112928.74,0,2,1,0
6880,744,Spain,30,1,124037.28,1,1,1,142210.94,0,1,1,0
6881,640,France,50,9,117565.03,2,0,0,82559.77,0,3,1,0
6882,684,France,38,5,133189.4,1,0,0,127388.06,0,2,1,0
6883,495,Germany,39,8,120252.02,2,1,1,10160.23,0,2,0,1
6884,559,Germany,28,3,152264.81,1,0,0,64242.31,0,1,1,0
6885,684,France,38,5,105069.98,2,1,1,198355.28,0,2,0,1
6886,613,France,42,7,115076.06,1,1,1,79323.61,0,3,0,1
6887,794,France,30,8,0.0,2,1,1,24113.91,0,1,0,1
6888,736,France,42,7,117280.23,3,0,0,41921.06,1,3,1,0
6889,692,Germany,49,6,110540.43,2,0,1,107472.99,0,3,0,1
6890,703,Spain,36,7,135095.47,1,1,0,143859.66,0,2,0,1
6891,720,Germany,23,0,187861.18,2,1,1,104120.17,0,1,0,1
6892,777,Germany,44,3,124655.59,2,0,1,79792.3,0,3,0,1
6893,653,France,44,8,0.0,2,1,1,154639.72,0,3,0,1
6894,552,France,38,9,134105.01,1,0,0,57850.1,0,2,1,0
6895,708,France,34,4,0.0,1,1,1,62868.33,0,2,1,0
6896,647,France,40,9,0.0,2,0,1,92357.21,0,2,1,0
6897,597,Germany,52,8,83693.34,2,1,1,161083.53,0,4,0,1
6898,501,France,42,9,114631.23,1,0,1,91429.74,0,3,0,1
6899,709,France,44,9,128601.98,1,1,0,117031.2,0,3,0,1
6900,621,Germany,34,2,91258.52,2,1,0,44857.4,0,2,1,0
6901,675,France,33,6,0.0,2,1,0,34045.61,0,2,1,0
6902,561,France,35,5,0.0,2,1,0,59981.62,0,2,1,0
6903,707,France,42,10,0.0,2,1,1,152944.39,0,3,1,0
6904,670,France,33,6,88294.6,1,1,0,66979.06,0,2,0,1
6905,649,Spain,32,7,0.0,1,1,0,28797.32,0,2,1,0
6906,524,France,28,1,93577.3,1,1,1,51670.82,0,1,0,1
6907,689,Germany,30,5,136650.89,1,1,1,41865.72,1,1,1,0
6908,657,France,33,1,84309.57,2,0,0,103914.4,0,2,0,1
6909,686,Spain,39,10,136258.06,1,0,0,89199.51,0,2,0,1
6910,683,France,29,9,0.0,2,1,1,48849.89,0,1,1,0
6911,753,Germany,47,1,131160.85,1,1,0,197444.69,0,3,1,0
6912,520,Spain,30,4,145222.99,2,0,0,145160.96,0,1,1,0
6913,547,Germany,25,4,98141.57,2,1,1,52309.8,0,1,0,1
6914,653,France,47,6,0.0,1,1,0,50695.93,1,3,0,1
6915,648,Spain,28,9,102282.61,1,1,1,157891.11,0,1,1,0
6916,639,France,37,4,116121.84,2,0,1,181850.74,0,2,1,0
6917,711,France,25,5,190066.54,1,0,0,51345.39,1,1,1,0
6918,484,Germany,55,8,149349.58,3,0,0,137519.92,1,4,1,0
6919,721,France,36,1,155176.83,2,1,1,49653.37,0,2,0,1
6920,548,Germany,32,2,98986.28,1,1,1,55867.38,0,2,0,1
6921,679,France,41,8,147726.98,3,1,0,172749.4,1,3,0,1
6922,553,France,41,1,0.0,2,1,0,90607.31,0,3,0,1
6923,757,France,36,7,144852.06,1,0,0,130861.95,0,2,0,1
6924,581,France,54,4,89299.81,1,0,0,5558.47,1,4,0,1
6925,718,Spain,40,9,0.0,2,0,0,121537.91,0,2,0,1
6926,625,France,41,6,97663.16,2,1,0,57128.78,0,3,0,1
6927,744,Spain,39,4,95161.75,1,1,0,19409.77,0,2,0,1
6928,799,Germany,31,9,154586.92,1,0,1,88604.89,1,2,0,1
6929,751,Spain,34,8,127095.14,2,0,0,479.54,0,2,1,0
6930,781,Germany,35,7,92526.15,2,1,1,173837.54,0,2,0,1
6931,777,Germany,46,0,107362.8,1,1,0,487.3,0,3,1,0
6932,704,Spain,24,2,0.0,1,1,0,35600.25,1,1,1,0
6933,539,France,47,2,127286.04,2,1,1,166929.43,1,3,1,0
6934,716,France,29,6,0.0,2,1,1,98998.61,0,1,1,0
6935,670,France,37,2,0.0,2,1,1,54229.74,0,2,0,1
6936,555,France,40,10,139930.18,1,1,1,105720.09,0,2,0,1
6937,679,Germany,30,4,77949.69,1,1,1,121151.46,0,1,1,0
6938,571,France,38,1,121405.04,1,1,1,154844.22,0,2,0,1
6939,512,Spain,35,5,124580.69,1,1,1,18785.48,0,2,1,0
6940,697,France,35,5,133087.76,1,1,0,64771.61,0,2,0,1
6941,424,Spain,34,7,0.0,1,1,1,16250.61,0,2,0,1
6942,684,France,43,7,0.0,2,1,0,131093.99,0,3,1,0
6943,580,Germany,45,8,103741.14,1,1,0,47428.73,1,3,0,1
6944,600,France,32,7,98877.95,1,1,0,132973.21,0,2,1,0
6945,521,France,37,5,105843.26,2,1,1,84908.2,0,2,0,1
6946,664,Spain,44,7,77526.66,3,0,0,57338.56,1,3,0,1
6947,445,France,33,7,0.0,2,1,0,122625.68,0,2,1,0
6948,702,Germany,36,2,105264.88,2,1,1,52909.87,0,2,1,0
6949,485,France,37,5,0.0,2,0,1,170226.47,0,2,0,1
6950,582,Germany,40,3,110150.43,1,1,1,191757.65,1,2,1,0
6951,605,Spain,57,2,0.0,3,1,0,66652.75,1,4,1,0
6952,628,France,25,7,0.0,2,1,1,195977.75,0,1,0,1
6953,604,Spain,28,6,0.0,2,1,1,69056.26,0,1,1,0
6954,724,Germany,31,9,138166.3,1,1,0,12920.43,0,2,0,1
6955,567,Germany,40,7,122265.24,1,1,0,138552.74,0,2,0,1
6956,779,Spain,55,0,133295.98,1,1,0,22832.71,1,4,1,0
6957,785,France,36,2,0.0,1,0,1,61811.1,0,2,0,1
6958,563,France,32,0,148326.09,1,1,0,191604.27,1,2,1,0
6959,821,Germany,31,2,68927.57,1,1,1,25445.0,0,2,1,0
6960,747,France,47,5,139914.6,4,0,1,129964.56,1,3,1,0
6961,600,Germany,58,8,118723.11,1,0,0,6209.51,1,4,1,0
6962,625,Spain,32,7,106957.28,1,1,1,134794.02,0,2,0,1
6963,773,France,41,7,190238.93,1,1,1,57549.65,0,3,1,0
6964,726,France,53,1,113537.73,1,0,1,28367.21,0,4,1,0
6965,641,Spain,40,4,101090.27,1,1,1,51703.09,0,2,1,0
6966,649,France,46,2,0.0,2,1,1,66602.7,0,3,1,0
6967,434,Spain,33,3,0.0,1,1,1,2739.71,0,2,0,1
6968,738,France,38,7,0.0,2,0,0,69227.42,0,2,1,0
6969,762,Spain,60,10,168920.75,1,1,0,31445.03,1,4,1,0
6970,507,Germany,31,9,111589.67,1,1,0,150037.19,0,2,0,1
6971,606,Germany,27,6,172310.33,1,0,1,111448.92,0,1,1,0
6972,655,Germany,34,7,118028.35,1,1,0,51226.32,1,2,0,1
6973,697,Germany,51,1,147910.3,1,1,1,53581.14,0,4,0,1
6974,504,Germany,42,7,131287.36,2,1,1,149697.78,0,3,0,1
6975,660,Spain,38,6,109869.32,1,1,1,154641.91,0,2,0,1
6976,652,France,34,6,97435.85,2,1,1,104331.76,0,2,1,0
6977,669,France,42,9,0.0,2,0,0,135630.32,0,3,1,0
6978,594,France,35,2,133853.27,1,1,1,65361.66,0,2,0,1
6979,756,Germany,32,0,109528.16,2,1,1,56176.31,0,2,0,1
6980,642,France,33,4,84607.34,2,0,1,60059.47,0,2,1,0
6981,486,Germany,37,1,101438.0,1,0,0,51364.56,0,2,0,1
6982,804,France,55,7,0.0,2,1,1,118752.6,0,4,0,1
6983,629,France,59,9,113657.83,1,1,1,116848.79,1,4,0,1
6984,581,Spain,44,7,189318.16,2,1,0,45026.23,1,3,1,0
6985,667,France,31,3,99513.91,1,1,1,189657.26,0,2,0,1
6986,667,Spain,35,4,97585.32,2,0,0,57213.46,0,2,0,1
6987,679,France,29,3,0.0,2,1,1,63687.06,0,1,0,1
6988,680,France,43,4,0.0,2,1,1,58761.33,0,3,1,0
6989,644,Spain,32,3,136659.74,1,1,1,14187.78,0,2,0,1
6990,571,France,30,4,85755.86,1,1,0,145115.95,0,1,1,0
6991,627,Spain,35,7,0.0,1,1,0,187718.26,0,2,1,0
6992,536,France,39,4,0.0,2,1,0,27150.35,0,2,0,1
6993,599,Spain,33,4,51690.89,1,1,0,111622.76,1,2,0,1
6994,744,Spain,34,3,0.0,2,1,0,27244.35,0,2,0,1
6995,709,France,34,2,111669.68,1,1,0,57029.66,0,2,1,0
6996,653,Germany,31,2,154741.45,2,0,0,25183.01,0,2,0,1
6997,648,Germany,31,7,125681.51,1,0,1,129980.93,0,2,0,1
6998,663,Germany,37,8,155303.71,1,1,0,118716.63,0,2,1,0
6999,613,Germany,43,4,140681.68,1,0,1,20134.07,0,3,1,0
7000,620,France,28,9,71902.52,1,0,1,190208.23,0,1,0,1
7001,661,France,51,6,146606.6,1,1,1,68021.9,0,4,0,1
7002,669,Germany,45,1,123949.75,1,0,0,110881.56,0,3,0,1
7003,767,Germany,33,1,144753.21,1,1,1,132480.75,0,2,1,0
7004,653,France,43,0,0.0,2,1,0,27862.58,0,3,0,1
7005,679,Germany,58,8,125850.53,2,1,1,87008.17,0,4,0,1
7006,687,France,28,7,108116.66,1,1,1,27411.19,0,1,0,1
7007,837,France,38,2,0.0,2,1,1,46395.21,0,2,1,0
7008,850,France,28,8,67639.56,2,1,1,194245.29,0,1,0,1
7009,663,Spain,53,6,150200.23,1,0,1,151317.27,1,4,1,0
7010,547,Spain,22,7,141287.15,1,1,0,118142.79,0,1,1,0
7011,627,France,41,6,0.0,3,1,1,138700.75,1,3,1,0
7012,707,France,37,1,0.0,2,0,1,6035.51,0,2,0,1
7013,629,France,43,0,0.0,2,1,1,41263.69,0,3,1,0
7014,687,France,36,4,97157.96,1,0,1,63185.05,0,2,1,0
7015,588,France,36,2,0.0,2,1,0,92536.0,1,2,1,0
7016,502,Germany,33,6,125241.17,2,1,1,158736.07,0,2,1,0
7017,793,Germany,54,2,128966.13,1,0,0,18633.4,1,4,0,1
7018,727,Germany,59,5,152581.06,1,1,0,71830.1,1,4,0,1
7019,632,Spain,32,1,0.0,2,1,0,19525.65,0,2,1,0
7020,474,Germany,37,5,142688.57,2,1,1,110953.33,0,2,1,0
7021,850,Germany,31,1,130089.56,2,1,1,4466.21,0,2,1,0
7022,584,France,36,9,0.0,1,1,1,105818.51,0,2,0,1
7023,713,France,32,1,117094.02,1,0,0,149558.83,1,2,1,0
7024,742,Spain,24,8,0.0,2,1,0,4070.28,0,1,0,1
7025,607,France,39,10,0.0,3,1,0,132741.13,1,2,1,0
7026,761,Spain,34,2,0.0,2,1,0,61251.25,0,2,1,0
7027,600,France,49,7,90218.9,1,1,0,91347.76,0,3,0,1
7028,650,Spain,42,4,194532.66,1,1,0,171045.31,1,3,0,1
7029,850,Germany,56,1,169743.83,1,0,0,155850.4,1,4,0,1
7030,501,France,34,5,0.0,1,1,0,27380.99,0,2,1,0
7031,418,France,34,8,155973.88,1,1,0,154208.96,0,2,0,1
7032,797,Spain,59,4,129321.44,1,1,1,93624.55,0,4,0,1
7033,788,Germany,42,6,138650.49,2,1,0,64746.07,0,3,1,0
7034,699,Spain,43,2,136487.86,2,1,0,82815.93,0,3,0,1
7035,616,France,18,6,0.0,2,1,1,27308.58,0,0,0,1
7036,651,France,41,4,38617.2,1,1,1,104876.8,0,3,1,0
7037,654,France,28,7,0.0,2,1,0,151316.37,0,1,1,0
7038,676,France,34,8,82909.14,1,1,0,91817.38,1,2,1,0
7039,708,Germany,54,8,145151.4,1,0,1,125311.17,1,4,1,0
7040,499,Spain,42,0,147187.84,1,1,1,14868.94,1,3,1,0
7041,689,France,39,4,0.0,2,1,0,196112.45,0,2,0,1
7042,850,Spain,54,7,108185.81,2,0,0,24093.4,1,4,0,1
7043,502,France,30,4,0.0,2,1,1,66263.87,0,1,0,1
7044,643,France,34,7,0.0,2,0,1,100304.13,0,2,0,1
7045,762,France,28,2,0.0,2,1,0,167909.52,0,1,0,1
7046,719,France,49,5,105918.1,1,1,1,16246.59,0,3,0,1
7047,789,France,27,6,0.0,2,1,0,103603.65,0,1,0,1
7048,553,Spain,42,7,0.0,2,1,0,7680.23,0,3,0,1
7049,448,Spain,25,2,0.0,2,0,0,95215.73,0,1,0,1
7050,632,Germany,42,6,59972.26,2,0,1,148172.94,0,3,0,1
7051,669,Spain,25,7,157228.61,2,1,0,124382.9,0,1,0,1
7052,654,Spain,34,5,0.0,2,1,0,159311.46,0,2,0,1
7053,726,France,38,4,0.0,2,0,0,6787.48,0,2,1,0
7054,596,France,21,4,210433.08,2,0,1,197297.77,1,1,0,1
7055,733,Germany,30,1,102452.71,1,1,0,21556.95,0,1,1,0
7056,529,Spain,35,5,0.0,2,1,0,56518.0,0,2,1,0
7057,493,France,37,8,142987.46,2,1,0,158840.99,0,2,1,0
7058,615,Spain,29,7,143330.56,2,1,1,126396.01,0,1,1,0
7059,600,France,49,6,0.0,1,0,1,148087.88,1,3,1,0
7060,666,France,36,4,120165.4,2,1,0,33701.5,0,2,0,1
7061,644,Spain,54,6,0.0,1,0,1,84622.37,0,4,0,1
7062,692,France,36,4,0.0,1,1,0,185580.89,1,2,1,0
7063,603,France,40,4,102833.46,2,1,1,38829.11,0,2,0,1
7064,671,France,34,5,164757.56,1,1,0,110748.88,0,2,1,0
7065,568,Spain,36,10,153610.61,1,1,1,54083.8,1,2,1,0
7066,598,Spain,35,8,0.0,3,0,1,88658.73,0,2,1,0
7067,606,Spain,42,10,0.0,2,1,0,177938.52,0,3,0,1
7068,850,Germany,36,3,169025.83,1,1,0,174235.06,0,2,1,0
7069,644,Spain,26,4,153455.72,2,1,1,82696.84,0,1,1,0
7070,655,France,37,4,0.0,2,1,1,142415.97,0,2,0,1
7071,850,France,30,10,153972.89,2,1,0,62811.03,0,1,0,1
7072,683,Spain,34,9,114609.55,2,0,1,25339.29,0,2,0,1
7073,663,Germany,37,7,143625.83,2,0,1,176487.05,0,2,0,1
7074,682,Germany,38,1,116520.28,1,1,1,49833.5,1,2,1,0
7075,704,France,23,6,166594.78,1,1,1,155823.2,0,1,0,1
7076,691,France,40,0,115465.98,1,1,1,60622.61,0,2,1,0
7077,599,France,34,8,0.0,2,1,1,174196.68,0,2,0,1
7078,573,France,36,1,0.0,1,1,1,56905.38,0,2,1,0
7079,589,Germany,41,7,92618.62,1,1,1,101178.85,0,3,1,0
7080,620,Germany,25,8,141825.88,1,1,1,73857.94,1,1,1,0
7081,647,Spain,28,6,149594.02,2,1,0,102325.19,0,1,0,1
7082,737,Spain,39,7,130051.66,2,0,0,55356.39,1,2,1,0
7083,634,France,41,7,0.0,2,1,1,131284.93,0,3,1,0
7084,660,France,38,4,0.0,2,0,0,88080.43,0,2,0,1
7085,666,Germany,37,2,158468.76,1,0,1,93266.01,0,2,1,0
7086,696,France,44,8,161889.79,1,0,0,75562.47,0,3,0,1
7087,836,France,29,9,133681.78,1,1,1,153747.73,0,1,1,0
7088,667,Spain,34,5,0.0,2,1,0,163830.64,0,2,1,0
7089,596,Spain,20,3,187294.46,1,1,0,103456.47,0,0,0,1
7090,430,France,31,5,0.0,1,1,0,95655.16,0,2,0,1
7091,599,France,28,7,119706.22,1,0,0,31190.42,0,1,0,1
7092,519,France,22,8,0.0,1,0,1,167553.06,0,1,1,0
7093,721,Germany,45,7,138523.2,1,0,0,59604.45,1,3,1,0
7094,603,Spain,56,5,90778.76,2,1,0,162223.67,1,4,1,0
7095,572,Germany,47,4,99353.42,1,1,0,196549.85,1,3,0,1
